,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
LYO03,0.3333333333333333,0.0333333333333333,0.0335570469798657,20,0.1,0.0,0.9339622641509434,0.9166666666666666,1.0707070707070707,1.0909090909090908,0.0201342281879194,0.3475706678180953,0.4915391523114243,0.3888596344414626,55.89418690213392,0.2778864970645792,0.0293542074363992,0.0176125244618395,0.0430528375733855,0.0782778864970645,0.1487279843444227,0.0939334637964774,0,0.1819960861056751,0.0,0.0176125244618395,0,0.598825831702544,0.4951076320939334,0.1585127201565557,0.1272015655577299,0,0.0215264187866927,0,0,0.1568627450980392,0.130718954248366,0.2875816993464052,0.4640522875816993,1.2258064516129032,0.2483660130718954,93.16129032258064,6.825001477017446,0.0,0.0833333333333333,0.1,1.9166666666666667,0.0,2.25,2.9166666666666665,53.43333333333333,0.0708661417322834,0.15,0.0151006711409395,0.15,0.0151006711409395,0.0,0.0,0.0,0.0,0.1181102362204724
UPL01,0.282051282051282,0.0769230769230769,0.0282051282051282,11,0.2727272727272727,0.0,0.88,0.8775510204081632,1.1363636363636365,1.1395348837209305,0.0307692307692307,0.4296689244236597,0.6076436202502,0.4165010950020621,65.0,0.2666666666666666,0.0158730158730158,0.0126984126984126,0.0349206349206349,0.1174603174603174,0.1619047619047619,0.073015873015873,0,0.1904761904761904,0.0,0.0126984126984126,0,0.6190476190476191,0.4539682539682539,0.1428571428571428,0.1428571428571428,0,0.019047619047619,0,0,0.1179487179487179,0.1897435897435897,0.3076923076923077,0.4307692307692308,1.0625,0.2615384615384615,54.1875,5.205165703414254,0.0,0.0769230769230769,0.1538461538461538,1.6666666666666667,0.0,1.564102564102564,2.4871794871794872,35.61538461538461,0.050632911392405,0.1025641025641025,0.0102564102564102,0.1025641025641025,0.0102564102564102,0.0,0.0,0.0,0.0,0.0632911392405063
LYO11,0.3076923076923077,0.0576923076923076,0.0311284046692607,16,0.1875,0.0192307692307692,0.9733333333333334,0.8627450980392157,1.0273972602739727,1.1590909090909092,0.0272373540856031,0.4366480030862637,0.6175135279477232,0.4227752224467777,54.25555555555556,0.2725173210161662,0.0277136258660508,0.0184757505773672,0.0392609699769053,0.0554272517321016,0.1431870669745958,0.1200923787528868,0,0.1870669745958429,0.0,0.0184757505773672,0,0.5912240184757506,0.5288683602771362,0.1639722863741339,0.1200923787528868,0,0.023094688221709,0,0,0.203125,0.09375,0.296875,0.4609375,1.1071428571428572,0.2421875,68.64285714285714,5.858449331643022,0.0,0.1538461538461538,0.173076923076923,1.807692307692308,0.0,3.8846153846153846,5.134615384615385,41.17307692307692,0.0754716981132075,0.1538461538461538,0.0155642023346303,0.1538461538461538,0.0155642023346303,0.0,0.0,0.0,0.0,0.1132075471698113
BOD09,0.4615384615384615,0.0961538461538461,0.0461538461538461,24,0.2083333333333333,0.0961538461538461,0.8533333333333334,0.7358490566037735,1.171875,1.358974358974359,0.025,0.4031128874149275,0.570087712549569,0.4101406409964348,62.81703385276733,0.2331838565022421,0.0156950672645739,0.0246636771300448,0.0493273542600896,0.100896860986547,0.1659192825112107,0.1031390134529148,0,0.1860986547085202,0.0044843049327354,0.0246636771300448,0,0.6031390134529148,0.5,0.132286995515695,0.1502242152466367,0,0.0156950672645739,0,0,0.1710037174721189,0.1672862453531598,0.3382899628252788,0.3866171003717472,1.2333333333333334,0.275092936802974,91.26666666666668,6.7552448758970485,0.0,0.1923076923076923,0.2307692307692307,1.5,0.0,2.9423076923076925,3.6538461538461537,38.07692307692308,0.1134020618556701,0.2115384615384615,0.0211538461538461,0.2115384615384615,0.0211538461538461,0.0,0.0,0.0,0.0,0.0721649484536082
GRE03,0.325,0.05,0.0325,13,0.1538461538461538,0.0,0.9397590361445785,0.972972972972973,1.064102564102564,1.0277777777777777,0.03,0.4242640687119285,0.6,0.4147411088308015,54.98281786941581,0.2904191616766467,0.0209580838323353,0.0149700598802395,0.0389221556886227,0.0868263473053892,0.1317365269461078,0.1017964071856287,0,0.1826347305389221,0.0029940119760479,0.0149700598802395,0,0.6107784431137725,0.4910179640718562,0.1497005988023952,0.122754491017964,0,0.0089820359281437,0,0,0.1666666666666666,0.142156862745098,0.3088235294117647,0.4754901960784313,1.0232558139534884,0.2156862745098039,45.02325581395349,4.74464202095129,0.0,0.175,0.2,2.225,0.0,1.775,1.825,37.375,0.0555555555555555,0.125,0.0125,0.125,0.0125,0.0,0.0,0.0,0.0,0.0777777777777777
PES09,0.3018867924528302,0.0566037735849056,0.030188679245283,16,0.1875,0.0188679245283018,0.92,0.9019607843137256,1.0869565217391304,1.108695652173913,0.0245283018867924,0.3992918259420683,0.5646839155919902,0.4088952094525112,61.28028312901343,0.2946236559139785,0.0150537634408602,0.0236559139784946,0.0408602150537634,0.0666666666666666,0.1311827956989247,0.0623655913978494,0,0.2150537634408602,0.0021505376344086,0.0236559139784946,0,0.5548387096774193,0.5075268817204301,0.1634408602150537,0.1225806451612903,0,0.0086021505376344,0,0,0.1124031007751938,0.1201550387596899,0.2325581395348837,0.5310077519379846,1.0338983050847457,0.2364341085271318,63.067796610169495,5.615505169179773,0.0,0.1320754716981132,0.1698113207547169,2.2641509433962264,0.0,2.30188679245283,2.830188679245283,51.9245283018868,0.0846153846153846,0.2075471698113207,0.020754716981132,0.2075471698113207,0.020754716981132,0.0,0.0,0.0,0.0,0.0538461538461538
CFE10,0.425,0.075,0.0427135678391959,17,0.1764705882352941,0.025,1.0,0.8888888888888888,1.0,1.125,0.0301507537688442,0.4253287230050015,0.6015056485405026,0.4150883774887849,48.02735457063712,0.278443113772455,0.0179640718562874,0.0239520958083832,0.059880239520958,0.0808383233532934,0.1526946107784431,0.0898203592814371,0,0.1616766467065868,0.0059880239520958,0.0239520958083832,0,0.6017964071856288,0.4880239520958084,0.1467065868263473,0.1317365269461078,0,0.0209580838323353,0,0,0.1492537313432835,0.1343283582089552,0.2835820895522388,0.4626865671641791,1.1333333333333333,0.2537313432835821,57.8,5.375872022286245,0.0,0.075,0.125,2.2,0.0,1.65,2.275,38.425,0.0919540229885057,0.2,0.0201005025125628,0.2,0.0201005025125628,0.0,0.0,0.0,0.0,0.0689655172413793
POF03,0.4,0.0545454545454545,0.04,22,0.1363636363636363,0.0181818181818181,0.9117647058823528,0.8695652173913043,1.096774193548387,1.15,0.0236363636363636,0.3919647479510926,0.554321862524587,0.4064948616390716,33.84386588380717,0.2505494505494505,0.0307692307692307,0.0351648351648351,0.0527472527472527,0.0571428571428571,0.1626373626373626,0.1032967032967032,0,0.189010989010989,0.0043956043956043,0.0351648351648351,0,0.5736263736263736,0.5296703296703297,0.145054945054945,0.1384615384615384,0,0.0241758241758241,0,0,0.1800766283524904,0.0996168582375478,0.2796934865900383,0.4367816091954023,1.48,0.2835249042145594,109.52,7.4,0.0,0.2545454545454545,0.3272727272727272,2.090909090909091,0.0,4.6909090909090905,6.1454545454545455,49.25454545454546,0.16,0.2909090909090909,0.029090909090909,0.2909090909090909,0.029090909090909,0.0,0.0,0.0,0.0,0.14
GRE08,0.3518518518518518,0.0555555555555555,0.0355140186915887,19,0.1578947368421052,0.0185185185185185,0.9102564102564102,0.8333333333333334,1.0985915492957747,1.2,0.0242990654205607,0.397421596335233,0.562039011517252,0.408284057458854,74.20292869623097,0.2268722466960352,0.0088105726872246,0.0352422907488986,0.0440528634361233,0.0837004405286343,0.1894273127753304,0.1277533039647577,0,0.1519823788546255,0.0022026431718061,0.0352422907488986,0,0.6277533039647577,0.5,0.1387665198237885,0.1806167400881057,0,0.0088105726872246,0,0,0.2035087719298245,0.1333333333333333,0.3368421052631579,0.3614035087719298,1.3870967741935485,0.3017543859649123,119.29032258064515,7.723027987151322,0.0,0.1481481481481481,0.2222222222222222,1.4444444444444444,0.0,3.037037037037037,4.037037037037037,33.388888888888886,0.1616161616161616,0.2962962962962963,0.0299065420560747,0.2962962962962963,0.0299065420560747,0.0,0.0,0.0,0.0,0.0404040404040404
OCM11,0.2682926829268293,0.073170731707317,0.027027027027027,11,0.2727272727272727,0.024390243902439,0.9682539682539684,1.0,1.0327868852459017,1.0,0.0294840294840294,0.4205997823396689,0.5948179165159316,0.4135436687910556,37.81525423728813,0.244047619047619,0.0208333333333333,0.0744047619047619,0.0416666666666666,0.0357142857142857,0.175595238095238,0.0982142857142857,0,0.1666666666666666,0.0,0.0744047619047619,0,0.5535714285714286,0.5446428571428571,0.1636904761904762,0.1101190476190476,0,0.0654761904761904,0,0,0.1774193548387097,0.064516129032258,0.2419354838709677,0.4408602150537634,1.3409090909090908,0.3172043010752688,79.11363636363636,6.289421132490507,0.0,0.4878048780487805,0.5121951219512195,2.048780487804878,0.0,6.390243902439025,7.560975609756097,38.51219512195122,0.3333333333333333,0.6097560975609756,0.0614250614250614,0.6097560975609756,0.0614250614250614,0.0,0.0,0.0,0.0,0.0933333333333333
