,ID,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,equivalentSoundLevel_dBp,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexUV_sma3nz_amean,Segment,WC,WPS,BigWords,emopos,emoneg,anxiete,colère,tristesse,cognition,perspicacite,cause,divergence,tentative,certitude,inhibition,inclusion,exclusion,perception,remplisseur,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun
117,HES02,1.0900707,0.7522727,0.32792336,0.9361282,1.7019553,1.374032,23.116467,13.81291,16.69186,10.787309,-24.419525,3.536107,3.2224188,0.1780446,0.18563941,0.12330152,0.1656781,11.138322,1.2352083,5.9384856,1.9387658,10.3764305,1.2707492,3.1026769,4.5155354,17.167852,0.6466808,5.169121,2.1194248,11.486413,1.2575315,2.2088199,7.1430826,0.7870551,1.1244214,1.0078872,0.9071644,0.44231465,0.050301924,0.66679883,-0.014181675,-1.028028,0.013650619,-0.0016240836,31.290558,0.19415928,28.010386,31.45599,35.40981,7.3994236,260.51895,456.1323,140.0563,184.6526,657.5583,0.46925196,1069.2725,0.27211747,-96.38049,-0.9286236,1704.5643,0.20089012,752.93414,0.37233266,-90.90128,-0.9253894,2709.9502,0.13072756,715.8992,0.34822005,-91.807465,-0.9054743,-9.129609,-0.73479927,-0.6501517,5.7581387,2.144523,15.841406,0.75630116,0.04752601,1.6816154,1.5467875,0.66076535,3.128438,1.4792309,16.609102,0.44631806,8.076867,1,569,14.59,22.85,2.46,0.53,0.0,0.18,0.18,20.39,2.81,3.51,1.93,1.93,1.05,1.05,11.25,2.99,2.46,0,0.0207336523125997,0.367108621571188,0.519169991490067,0.398225531182485,37.2913306451613,0.943820224719101,0.854838709677419,1.05952380952381,1.16981132075472,0.578947368421053,0.105263157894737,0.0350877192982456,22,0.181818181818182,0.0789473684210526,0.273858921161826,0.020746887966805,0.0705394190871369,0.045643153526971,0.0269709543568465,0.16804979253112,0.0705394190871369,0,0.178423236514523,0.0082987551867219,0.0705394190871369,0,0.539419087136929,0.531120331950208,0.157676348547718,0.157676348547718,0,0.0103734439834025,0,0,0.130769230769231,0.05,0.180769230769231,0.507692307692308,1.28571428571429,0.311538461538462,104.142857142857,7.21605353163546,0,0.447368421052632,0.5,7.63157894736842,0,6.89473684210526,7.73684210526316,135.394736842105,0.278688524590164,0.894736842105263,0.0542264752791069,0.894736842105263,0.0542264752791069,0,0,0,0,0.0819672131147541
118,SPC04,0.70195514,0.8368559,0.19147712,0.5630206,1.0904408,0.89896363,14.466408,9.249996,11.677296,8.147616,-28.944906,3.4285715,2.4709735,0.261253,0.23673767,0.13720867,0.16027777,18.421265,0.82845384,7.141552,1.9084361,24.574162,0.625551,-10.053914,-1.5690794,23.986465,0.5417674,6.567801,2.1860335,28.443933,0.5514194,-13.25654,-1.2710538,0.39830917,1.0681503,0.53642625,0.83293873,0.12099153,0.036914524,0.9495655,-0.026867399,-0.5154039,-0.015549656,-0.011471596,30.509836,0.18027171,26.50747,30.490082,34.393932,7.886463,295.85864,521.17725,111.78373,268.58438,509.90466,0.42698607,1107.1671,0.21011746,-81.000244,-1.0768875,1599.3628,0.2071891,667.8249,0.5026449,-83.43831,-0.94694304,2621.8484,0.10271553,639.35297,0.49121535,-81.19163,-0.9861512,-12.136182,-0.6958297,-5.5964656,3.59589,2.6839287,14.807267,0.66918015,0.03764998,1.7594684,1.3662916,0.7563158,4.756099,0.87248784,17.354034,0.53128713,11.535699,1,592,14.1,23.31,2.03,2.2,0.17,0.17,1.18,17.57,2.53,3.04,1.35,1.52,2.53,0.68,10.98,1.01,1.86,0,0.0214521452145215,0.373415243253927,0.528088901406552,0.400342969282801,44.9505494505494,0.975,0.862068965517241,1.02564102564103,1.16,0.463414634146342,0.0731707317073171,0.0313531353135314,19,0.157894736842105,0.0975609756097561,0.249457700650759,0.0238611713665944,0.052060737527115,0.0433839479392625,0.0650759219088937,0.158351409978308,0.0954446854663774,0,0.195227765726681,0.0,0.052060737527115,0,0.568329718004338,0.527114967462039,0.140997830802603,0.143167028199566,0,0.0151843817787419,0,0,0.16793893129771,0.114503816793893,0.282442748091603,0.438931297709924,1.30357142857143,0.278625954198473,95.1607142857143,6.8978516324184,0,0.365853658536585,0.414634146341463,4.34146341463415,0,5.85365853658537,7.63414634146341,81.4146341463415,0.230769230769231,0.585365853658537,0.0396039603960396,0.585365853658537,0.0396039603960396,0,0,0,0,0.105769230769231
119,ALS09,0.84468776,0.8039435,0.24474911,0.69200444,1.3303978,1.0856488,16.86709,10.847153,12.558274,8.658504,-23.113195,3.3428571,2.320663,0.2865271,0.27055502,0.13538043,0.17429934,17.13696,0.8780531,15.368782,0.97951555,13.998091,1.1164134,-10.429096,-1.5215251,23.104403,0.5270683,16.301867,0.8687398,16.472418,1.0155154,-12.399313,-1.3916696,0.68224216,1.1272908,0.8955509,0.9073506,0.2161102,0.07506289,0.46726176,-0.027061706,-0.48405457,0.05086245,-0.011881144,33.7736,0.19037406,30.938816,33.961815,38.046284,7.1074677,350.67114,605.97125,164.1653,340.3051,531.9999,0.42543787,1182.4661,0.19722307,-84.53714,-1.047821,1647.4785,0.17878547,813.7559,0.5256584,-84.8395,-0.8958503,2704.649,0.10359943,756.5901,0.6295253,-86.089165,-0.87029886,-18.265093,-0.42343137,-3.9553738,10.619587,1.1872605,23.640915,0.5236424,0.04826213,2.1697354,1.3275422,0.8015733,6.9162135,0.79930145,26.312088,0.34331647,10.676807,1,502,14.34,24.3,3.78,0.8,0.0,0.2,0.4,19.72,4.78,2.79,1.79,2.99,2.59,0.8,7.77,3.19,2.19,0,0.024904214559387,0.402339899383612,0.568994542392131,0.409889039556577,58.1542553191489,0.986666666666667,0.777777777777778,1.01351351351351,1.28571428571429,0.441176470588235,0.117647058823529,0.028735632183908,15,0.266666666666667,0.0,0.253846153846154,0.0153846153846154,0.0333333333333333,0.0384615384615385,0.058974358974359,0.194871794871795,0.0641025641025641,0,0.223076923076923,0.0076923076923076,0.0333333333333333,0,0.571794871794872,0.492307692307692,0.125641025641026,0.184615384615385,0,0.0102564102564103,0,0,0.112107623318386,0.103139013452915,0.2152466367713,0.443946188340807,1.2258064516129,0.340807174887892,93.1612903225806,6.82500147701745,0,0.205882352941176,0.294117647058824,4.82352941176471,0,4.38235294117647,5.35294117647059,69.8823529411765,0.139784946236559,0.382352941176471,0.024904214559387,0.382352941176471,0.024904214559387,0,0,0,0,0.0645161290322581
120,SPC09,1.0581053,0.8389126,0.24094158,0.8752767,1.7444017,1.5034602,19.619429,12.287154,15.705145,11.141992,-18.896244,3.1754386,1.7315005,0.4090878,0.39475897,0.16797665,0.21093594,20.746132,0.66462547,14.731149,0.82932144,20.515501,0.7806196,12.643016,1.0377057,25.721382,0.41516992,17.861156,0.5864077,21.930622,0.8022806,13.428763,1.083919,0.90191144,1.115986,1.1630096,0.8916897,0.21918571,0.010693233,3.6273723,-0.020934962,-0.67736566,-0.023969626,-0.0038380926,27.47473,0.18615605,24.442402,27.654263,31.189997,6.747595,243.74628,324.26834,119.73007,201.7791,511.36496,0.45666444,1139.8945,0.21539703,-69.8807,-1.1666567,1596.0896,0.18510982,776.15643,0.4712785,-77.26369,-0.9527191,2574.1062,0.11325726,781.56335,0.45420527,-77.65547,-0.94263244,-18.64476,-0.4336785,-6.429854,10.611832,1.3640796,23.63226,0.51272595,0.05127705,2.1173735,1.3189417,0.91867894,5.3747606,0.90011346,26.280855,0.3316566,14.190885,1,384,13.24,26.82,3.91,1.3,0.78,0.26,0.0,21.35,4.95,2.86,1.56,1.3,2.34,0.26,7.81,2.34,2.86,0,0.031496062992126,0.434714133601331,0.614778623494272,0.41813739501092,34.2919288348883,0.944444444444444,0.846153846153846,1.05882352941176,1.18181818181818,0.275862068965517,0.103448275862069,0.020997375328084,8,0.375,0.103448275862069,0.246527777777778,0.0138888888888889,0.0034722222222222,0.0277777777777778,0.0902777777777778,0.180555555555556,0.118055555555556,0,0.166666666666667,0.0034722222222222,0.0034722222222222,0,0.635416666666667,0.482638888888889,0.163194444444444,0.152777777777778,0,0.0277777777777778,0,0,0.185792349726776,0.14207650273224,0.327868852459016,0.387978142076503,1.36842105263158,0.284153005464481,71.1578947368421,5.96480908063461,0,0.241379310344828,0.310344827586207,4.06896551724138,0,2.06896551724138,2.6551724137931,55.7241379310345,0.0149253731343284,0.0344827586206897,0.0026246719160105,0.0344827586206897,0.0026246719160105,0,0,0,0,0.0597014925373134
121,UPS13,0.95478874,0.9029449,0.17420262,0.8028166,1.5907254,1.4165227,17.66897,10.478795,15.749138,10.964958,-22.558523,2.9106145,2.0899694,0.32927805,0.3040454,0.15323624,0.19453007,15.963305,1.0281471,15.514527,0.9966858,12.546363,1.2195011,6.052435,2.509082,21.5444,0.6426412,15.9786005,0.93592435,13.724088,1.2081298,5.849866,2.8781912,0.67492914,1.1072166,0.86247635,0.9025667,0.22336417,0.046110846,0.8945228,-0.018163536,-0.83671576,0.015678803,-0.00052133814,30.500011,0.23377536,26.970142,30.676037,33.648582,6.67844,347.29886,472.54413,117.025604,160.3941,564.3177,0.4990139,1130.7548,0.23367548,-73.49043,-1.1651567,1625.2883,0.21180785,810.31335,0.3983325,-77.541405,-0.9918623,2630.488,0.12959675,748.2365,0.37791014,-79.13038,-0.95599127,-15.643512,-0.6004263,-4.077069,8.924872,1.5258754,22.44393,0.5655497,0.05098797,2.0780003,1.3811023,0.8165565,5.0650697,1.017468,23.894384,0.4201305,12.644377,1,554,20.52,19.31,4.15,2.35,0.18,0.36,0.18,19.68,2.17,5.6,1.62,1.81,0.9,1.08,9.39,3.25,2.35,0,0.0245183887915937,0.414280969320528,0.585881765446162,0.415770522721464,43.9230769230769,0.905405405405405,0.888888888888889,1.1044776119403,1.125,0.772727272727273,0.181818181818182,0.0297723292469352,17,0.235294117647059,0.0454545454545455,0.232057416267943,0.0095693779904306,0.0406698564593301,0.0406698564593301,0.0526315789473684,0.181818181818182,0.110047846889952,0,0.203349282296651,0.0071770334928229,0.0406698564593301,0,0.576555023923445,0.533492822966507,0.131578947368421,0.15311004784689,0,0.0287081339712919,0,0,0.190871369294606,0.0912863070539419,0.282157676348548,0.402489626556017,1.33333333333333,0.315352697095436,101.333333333333,7.11805216802087,0,0.5,0.545454545454545,12.9090909090909,0,4.13636363636364,5.0,125.590909090909,0.182795698924731,0.772727272727273,0.0297723292469352,0.772727272727273,0.0297723292469352,0,0,0,0,0.043010752688172
122,CVL04,0.7218864,0.76711416,0.23736526,0.5838612,1.1327966,0.8954314,13.050851,8.399023,9.592902,6.6756682,-27.324453,2.9941483,1.6826786,0.43608108,0.4355955,0.16036,0.20072739,18.540815,0.6899561,1.9597677,6.8757815,-2.6234272,-5.5907235,-17.265165,-0.8186142,22.054653,0.50559103,2.2093027,6.5727477,-2.295608,-6.861467,-19.744175,-0.743519,0.45536545,1.0972775,0.577495,0.89665735,0.09166695,0.10393845,0.30823037,-0.030525241,-0.40110934,0.05243374,-0.015612438,37.67445,0.14380413,34.509556,37.632122,42.009518,7.499962,154.94945,233.5183,130.42287,270.8694,611.89557,0.37924954,1258.9095,0.19919683,-71.034546,-1.2430376,1690.2026,0.1785393,899.5993,0.48553306,-65.967964,-1.1409317,2702.2288,0.117164396,808.083,0.538748,-68.4218,-1.0764084,-15.254477,-0.4757968,-4.835999,9.373598,1.1281815,22.136122,0.45071137,0.042580318,1.7873017,1.1472688,0.7373423,6.791024,0.82899255,23.533058,0.36210135,12.217573,1,499,17.21,20.44,2.81,1.4,0.0,0.0,0.8,21.64,2.2,3.21,2.81,1.8,1.2,0.8,12.63,2.81,2.81,0,0.0229885057471264,0.371390676354104,0.52522573143889,0.397097898680297,37.2857142857143,0.91044776119403,0.851063829787234,1.09836065573771,1.175,0.931034482758621,0.137931034482759,0.0517241379310345,27,0.148148148148148,0.103448275862069,0.240291262135922,0.0072815533980582,0.0485436893203884,0.0631067961165049,0.0606796116504854,0.138349514563107,0.114077669902913,0,0.186893203883495,0.0024271844660194,0.0485436893203884,0,0.553398058252427,0.560679611650485,0.145631067961165,0.133495145631068,0,0.0048543689320388,0,0,0.206140350877193,0.109649122807018,0.315789473684211,0.43421052631579,1.1875,0.25,67.6875,5.81753813911005,0,0.413793103448276,0.482758620689655,7.79310344827586,0,4.10344827586207,4.68965517241379,105.862068965517,0.208333333333333,0.689655172413793,0.0383141762452107,0.689655172413793,0.0383141762452107,0,0,0,0,0.03125
123,BOD07,0.4933763,0.8689898,0.13559034,0.3949114,0.7383826,0.60279226,8.649426,6.347129,6.598494,5.3458557,-32.0652,2.463416,1.9499238,0.33768114,0.32380688,0.17228757,0.2223023,16.605913,0.72862655,11.190718,1.2506207,-0.9414226,-16.326265,-24.107382,-0.7516023,20.466019,0.532556,9.687126,1.5216248,-2.9555395,-5.688306,-31.61778,-0.49682432,0.24377929,1.216458,0.3305104,0.9699095,0.062233392,0.06862345,0.4522381,-0.027968615,-0.44570893,0.022282207,-0.014933847,37.78378,0.13551083,35.90018,38.322895,40.95443,5.054249,188.63383,346.36484,125.67155,230.5619,589.1927,0.39683816,1221.2479,0.18669672,-96.057846,-0.9621069,1668.1019,0.21962439,908.234,0.43102092,-79.80714,-1.0111033,2773.4326,0.12741083,732.9474,0.6202182,-84.208084,-0.9181903,-14.494413,-0.55691516,-7.721616,6.6927476,1.8223891,23.878532,0.46104693,0.035283025,2.002301,1.1636149,0.6875444,7.2791367,0.71232325,24.124647,0.3876421,14.5043745,1,547,14.39,19.93,2.01,0.73,0.0,0.18,0.18,21.02,2.56,2.38,2.74,1.28,1.46,0.55,12.61,4.2,3.66,0,0.0241796200345423,0.411408969568963,0.581820144446368,0.414861160732311,36.7588815789474,0.962962962962963,0.961538461538462,1.03846153846154,1.04,0.727272727272727,0.0909090909090909,0.0414507772020725,24,0.125,0.0909090909090909,0.22463768115942,0.0096618357487922,0.0434782608695652,0.0652173913043478,0.0338164251207729,0.176328502415459,0.14975845410628,0,0.154589371980676,0.002415458937198,0.0434782608695652,0,0.584541062801932,0.565217391304348,0.14975845410628,0.171497584541063,0,0.0048309178743961,0,0,0.256198347107438,0.0578512396694215,0.31404958677686,0.384297520661157,1.17741935483871,0.301652892561983,85.9516129032258,6.55559352397729,0,0.606060606060606,0.696969696969697,6.60606060606061,0,8.15151515151515,9.15151515151515,96.9393939393939,0.202247191011236,0.545454545454545,0.0310880829015544,0.545454545454545,0.0310880829015544,0,0,0,0,0.0449438202247191
124,SOU12,0.48730308,0.9194094,0.109214544,0.34950802,0.7986981,0.6894836,10.734936,6.7138214,9.744367,6.3280945,-29.490583,3.345225,2.5681524,0.21070616,0.17350914,0.17017198,0.2554241,20.290874,0.6862046,14.7055,0.9178723,15.352903,0.8904552,4.528922,3.0217438,28.708872,0.39856854,11.889967,1.2858367,18.269613,0.8878317,-2.1231234,-6.380663,0.36754602,0.8454541,0.4987471,0.6699358,0.1966212,-0.016949764,-2.4728801,-0.022576075,-0.5084706,-0.08668288,-0.005659435,33.09698,0.16682102,31.532234,34.084774,36.663197,5.1309624,419.7734,598.00195,109.660324,182.51324,523.9628,0.3857154,1247.9286,0.1678244,-104.79207,-0.8617965,1645.9868,0.15973495,891.1341,0.4585751,-104.93855,-0.77617633,2670.0806,0.099281095,864.1368,0.51637715,-106.65206,-0.7483192,-19.98681,-0.33601055,-22.974106,10.706546,1.1795344,24.24859,0.40222064,0.037189458,2.300297,1.2786459,0.87620723,8.362775,0.55208486,28.881565,0.28289595,33.925304,1,480,12.97,24.58,2.71,1.25,0.42,0.0,0.63,17.29,2.29,1.25,1.04,2.5,1.46,0.0,10.83,2.92,2.08,0,0.0278330019880716,0.441396662783602,0.624229146894794,0.424245490773578,58.3153625954198,0.943661971830986,0.959183673469388,1.05970149253731,1.04255319148936,0.46875,0.0625,0.0298210735586481,15,0.133333333333333,0.0625,0.265415549597855,0.0080428954423592,0.0348525469168901,0.0402144772117962,0.0723860589812333,0.171581769436997,0.0857908847184987,0,0.187667560321716,0.0053619302949061,0.0348525469168901,0,0.595174262734584,0.490616621983914,0.136729222520107,0.152815013404826,0,0.0187667560321716,0,0,0.144144144144144,0.121621621621622,0.265765765765766,0.445945945945946,1.12280701754386,0.288288288288288,71.859649122807,5.99414919412284,0,0.28125,0.28125,4.75,0,3.84375,4.3125,70.0625,0.135416666666667,0.40625,0.025844930417495,0.40625,0.025844930417495,0,0,0,0,0.03125
125,ALS04,0.87585574,0.7219757,0.29093218,0.75841737,1.35938,1.0684478,14.502996,8.838842,13.010824,8.093076,-25.24705,3.6294117,1.9182112,0.3854601,0.32901075,0.12789655,0.17165738,16.715185,0.87829137,4.917166,3.1388586,4.3230524,3.8540385,-8.373813,-1.4674578,20.807138,0.61026603,3.9116821,4.063332,3.8749804,4.6321263,-9.618293,-1.34074,0.56981736,0.9493028,0.70580095,0.7695539,0.14588805,0.09594397,0.35717738,-0.022592478,-0.5327103,0.06054634,-0.011163859,38.38807,0.13222589,35.48227,38.726562,42.096756,6.6144867,199.74182,355.239,150.74062,362.8831,556.4344,0.4869614,1192.5862,0.24877799,-86.46122,-1.0141176,1633.0294,0.18754433,806.8763,0.44470796,-66.96818,-1.0857061,2654.2861,0.11133174,846.768,0.49953175,-69.13811,-1.0308776,-14.725073,-0.5880082,-3.0356123,10.252506,0.95749766,18.164766,0.5979281,0.034217138,2.1547105,1.0767081,0.79472214,8.594867,0.6161752,23.598064,0.42501774,10.43438,1,608,19.0,17.93,3.62,0.82,0.0,0.0,0.33,17.6,3.62,1.32,2.96,1.81,1.81,0.49,9.05,3.78,1.15,0,0.0206349206349206,0.366233510382357,0.517932397378237,0.397930631385407,47.3566242239293,0.934065934065934,0.935483870967742,1.07058823529412,1.06896551724138,0.71875,0.125,0.0365079365079365,23,0.173913043478261,0.0,0.241452991452991,0.0256410256410256,0.0448717948717949,0.047008547008547,0.0747863247863248,0.183760683760684,0.104700854700855,0,0.183760683760684,0.0042735042735042,0.0448717948717949,0,0.604700854700855,0.5,0.115384615384615,0.155982905982906,0,0.0277777777777778,0,0,0.173144876325088,0.123674911660777,0.296819787985866,0.399293286219081,1.2463768115942,0.303886925795053,107.188405797101,7.32080616452524,0,0.53125,0.5625,8.34375,0,5.875,6.9375,120.78125,0.207920792079208,0.65625,0.0333333333333333,0.65625,0.0333333333333333,0,0,0,0,0.118811881188119
126,BRE02,0.6900506,0.83500475,0.16004938,0.54708123,1.1654178,1.0053685,15.383832,9.61319,12.400671,7.967161,-26.87887,3.5881095,2.028587,0.31655827,0.27517778,0.17102101,0.2787544,22.624903,0.6779481,1.9795464,8.04884,8.191731,1.8624907,-8.860091,-1.7937645,29.06995,0.43717468,0.43382952,37.392494,8.634999,1.9418705,-13.590819,-1.179745,0.4544092,1.1434927,0.63567805,0.85185224,0.09994601,0.091451675,0.4540734,-0.02519455,-0.52213633,0.060126558,-0.011688026,36.27066,0.1700543,34.135918,36.796974,40.373215,6.237297,252.94121,429.99564,104.849785,160.98546,552.0654,0.39289412,1271.2974,0.18774648,-91.87694,-1.0024612,1603.2661,0.17336759,908.8983,0.40601805,-83.9477,-0.957849,2652.324,0.09574526,803.7721,0.50404555,-86.613106,-0.904786,-16.199593,-0.4600238,-5.377705,9.825429,1.1886252,22.157278,0.52126735,0.039250154,2.1604567,1.1982782,0.90514636,8.180034,0.66788954,25.054934,0.35298833,12.670581,1,527,18.82,24.1,3.42,0.57,0.38,0.0,0.0,19.54,2.85,3.42,2.85,1.9,2.47,0.76,8.35,4.36,1.71,0,0.0236363636363636,0.391964747951093,0.554321862524587,0.406494861639072,36.6666666666667,0.928571428571429,0.934782608695652,1.07692307692308,1.06976744186047,0.703703703703704,0.148148148148148,0.0345454545454545,19,0.210526315789474,0.037037037037037,0.231884057971015,0.0241545893719807,0.0217391304347826,0.0458937198067633,0.070048309178744,0.154589371980676,0.106280193236715,0,0.210144927536232,0.0096618357487922,0.0217391304347826,0,0.56280193236715,0.543478260869565,0.14975845410628,0.144927536231884,0,0.0096618357487922,0,0,0.188841201716738,0.124463519313305,0.313304721030043,0.412017167381974,1.25490196078431,0.274678111587983,80.3137254901961,6.33694427505072,0,0.592592592592593,0.62962962962963,12.7037037037037,0,5.14814814814815,5.48148148148148,135.592592592593,0.104651162790698,0.333333333333333,0.0163636363636364,0.333333333333333,0.0163636363636364,0,0,0,0,0.116279069767442
127,PES08,1.2250015,0.995681,0.24410102,0.8776198,1.9011,1.656999,29.5946,21.167665,24.68705,18.8291,-18.161625,2.5865922,2.3750978,0.23465882,0.21038662,0.1858201,0.3246456,13.064619,1.2417665,12.991252,1.0088786,2.3316708,6.4342847,-3.6295094,-3.8590112,22.430796,0.59448844,14.045297,0.9715406,5.107744,3.412179,-5.658797,-2.9438744,1.0832424,1.4365406,1.6769394,1.0582632,0.26326197,0.07413928,0.40893394,-0.027220199,-0.55525976,0.031240609,-0.0073860087,31.146368,0.19330807,27.529234,30.296768,34.57243,7.0431957,334.12164,560.9831,104.02284,157.93704,493.02335,0.41397974,1151.49,0.19186772,-94.12412,-1.0106058,1550.633,0.18510473,783.0906,0.42738906,-96.59879,-0.88859123,2619.8867,0.10575392,705.25616,0.506769,-98.74388,-0.8456355,-14.140367,-0.5999505,-1.6694107,4.3325877,2.3588524,23.729546,0.45275,0.035474814,2.0272772,1.3299812,0.76216793,4.8845186,0.9828285,22.388168,0.4409984,7.866628,1,481,15.03,28.9,5.41,1.25,0.0,0.0,0.0,16.84,2.91,1.66,1.25,1.87,1.25,1.04,9.98,2.91,2.29,0,0.0266393442622951,0.416119859781912,0.58848234927637,0.414348734966928,46.5818181818182,0.958904109589041,0.958333333333333,1.04285714285714,1.04347826086957,0.5625,0.21875,0.0368852459016393,18,0.388888888888889,0.0,0.26984126984127,0.0132275132275132,0.0211640211640212,0.0423280423280423,0.0793650793650794,0.150793650793651,0.0873015873015873,0,0.19047619047619,0.0,0.0211640211640212,0,0.587301587301587,0.5,0.158730158730159,0.124338624338624,0,0.0264550264550265,0,0,0.148648648648649,0.135135135135135,0.283783783783784,0.45945945945946,1.09615384615385,0.256756756756757,62.4807692307692,5.58930985143825,0,0.28125,0.34375,5.875,0,2.4375,4.3125,83.625,0.0824742268041237,0.25,0.0163934426229508,0.25,0.0163934426229508,0,0,0,0,0.0515463917525773
